track_id,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31
31088621,-0.4675296,-0.799304,0.61379516,-0.572963,-1.1894646,-0.12687245,2.6986568,0.6645828,2.5906892,-2.8120565,-0.75000095,-0.03652668,-1.05697,0.9214261,-0.29222426,0.9480092,1.1596638,0.6030003,0.605566,0.10043267,-0.10541465,1.9224485,1.2198061,1.6864765,1.6828976,0.22128521,-0.021459078,0.19088085,-2.2759693,0.28871387,0.5309176,0.5497281
31088864,-1.8821291,1.3289742,0.21030235,-2.5839994,0.12276845,-0.8128198,0.20271756,1.7234232,-1.0517733,-0.8239557,1.6389974,-1.3771406,1.7723374,-0.8480821,-0.6541667,1.9399703,0.25843993,-2.0290797,-1.8003402,-0.9028247,0.23258981,1.8236189,1.8591543,-1.0822839,0.13788061,1.8866371,1.9590231,-0.051565055,-0.54713404,-0.40185648,1.3715383,1.7831205
31089634,-2.7057273,2.1616116,0.29318765,-3.603765,0.22949903,-0.56524897,2.311862,2.24063,-0.61316264,-0.8018074,2.3248816,-1.244885,2.3195214,-1.5818098,-1.0514126,1.4888403,1.8181993,-2.5601597,-1.734734,-1.0153595,0.22660169,2.028489,2.2400723,-1.0029213,1.1879302,3.0837193,2.6811578,0.259804,-2.2471175,-0.02093396,0.7974982,1.3130994
31089661,-0.7552055,0.036076628,0.03787053,0.6674681,0.9537992,0.1803114,1.6170014,-2.4188669,-0.1605625,-1.5982538,-1.7437238,0.09776242,1.8156432,-0.8623013,0.9095705,0.5879774,0.027125232,1.2266723,0.61701727,-1.3161997,0.19965085,-0.6805722,-1.6050088,-1.4232299,-1.0093544,0.6347728,-2.4233298,0.13937865,1.4327154,-0.021723557,0.078383714,1.5625918
31089700,-1.2950604,3.2254329,1.804786,-1.5582291,0.44331253,-1.4209783,-2.2319968,-2.0283835,-1.5557498,1.4192636,-0.66551733,-1.2397885,2.19317,-0.39527896,2.3143647,-0.43847522,0.17003334,2.2845323,2.408394,-1.2408639,-2.1130989,-1.7093866,1.1478189,0.778155,-1.703592,-1.9704375,1.242932,2.8425283,-2.3248384,-0.47553214,1.2890468,-2.7874286
31089917,-2.3645327,2.753077,-0.13751662,-1.8743356,0.4036756,-0.4418759,0.92435145,2.6218984,-1.1073872,0.46765095,1.0561031,-0.7330027,3.1146474,-0.62400186,0.24163586,2.9049459,-0.62763965,-1.5992582,-1.4577378,-1.3358107,0.046491895,3.0890863,1.6812156,0.018156763,0.6591577,1.3293217,2.027708,-0.124439314,0.65914905,-1.4131063,1.4822187,0.5488137
31089923,2.7147284,0.74109644,-2.9537,-0.280017,0.23843475,0.75843596,2.3022337,0.33864683,-0.041049898,-0.045639418,-1.2373784,0.123209246,0.7556252,0.121389195,1.1546595,0.18722981,-1.676581,-1.3685488,0.82250696,-0.13124472,0.1317267,1.5894853,0.6818972,1.0718294,2.2011843,0.55537397,2.3804343,-1.4188368,1.7431118,-0.85643053,0.74196815,-2.3026645
31090008,3.228123,0.6104031,-3.195829,-1.2196076,-1.5385637,-0.1803925,2.5787387,2.0017993,-0.64126915,1.2052252,-1.9522332,0.926169,1.6786342,-0.6959245,1.2772785,1.1753643,-1.8858261,-1.3889045,1.9989783,-0.26874852,-0.76024747,1.0276096,0.27227238,1.967139,4.029399,0.6623956,2.6406767,-2.7404861,1.6418167,0.6494462,1.009999,-2.200403
31090212,-1.9361004,1.7728547,1.3093146,-3.6712205,-1.0718024,-1.0494814,-1.2162315,-0.21454415,-2.1288815,0.838067,0.39399776,0.12736842,1.4314222,-2.7970183,2.6752024,-1.0228025,-0.53760344,1.369328,2.2117906,-0.64154434,1.0888561,-2.1472838,0.88886243,0.24934764,-0.32540268,1.0859833,-1.2681507,2.2127705,-0.70370483,0.38712338,0.09420556,-0.76667666
31090484,0.28405872,-0.8937494,0.48642182,0.028175801,0.55954343,2.1400306,-0.42929676,-2.5499203,0.51703846,-1.8447953,-0.71608835,-0.32196543,1.3774731,-0.36822352,-0.09098678,1.2721175,-0.9220655,0.92189,-0.32514873,-1.5440817,-0.47281376,-0.75096744,-1.472449,-0.37333345,0.74850154,0.15844439,-0.5974955,-1.3473552,0.6745666,-0.4431744,-1.4737095,0.7610647
31090493,-0.7527106,-0.9879417,1.1496108,0.42977586,1.5332341,0.16743536,0.71807,-4.219088,-1.539037,-3.3482435,-2.5138655,-0.031785954,2.6678572,-0.10373273,0.6508004,2.7103715,-1.5234694,1.03317,0.026408255,-2.8153872,-0.6456547,-2.119526,-3.1971638,-1.1303738,-0.41034776,1.6387511,-1.3876745,0.0010286402,1.4636316,0.54818326,-0.4144889,0.25433064
31090549,-0.18817295,-1.199573,0.21480548,0.36262667,0.32661897,0.46599862,0.36062148,-1.4800204,-0.88595843,-1.1520981,-1.098952,0.05687991,1.5800576,-0.48947027,0.46316728,0.5322397,-0.6542352,1.2350599,-0.43532568,-1.3388698,-0.3900999,-0.7157163,-1.5303407,0.17679292,-0.22087373,0.611288,-0.8759124,-0.11434825,1.2749699,-0.44217575,0.29125214,0.22769693
31090559,-0.2214938,-0.5873224,-0.1541326,-0.2160711,0.7544034,0.4848176,0.29936087,-1.4558179,-0.9067366,-1.398808,-0.70110744,-0.23915072,1.2234935,-0.29482508,0.326914,0.5264553,-0.09829512,1.3280661,-0.3898918,-0.79954433,-0.43605968,-0.84881854,-1.3970981,-0.079896785,-0.5249401,0.63734066,-0.98332506,0.021174414,1.1900547,-0.23060821,-0.36307663,0.6230329
31090639,-0.7284569,-1.4151689,2.3566778,0.7210227,1.1180227,1.5899289,1.0666897,-5.9568,-0.29258734,-3.9716198,-2.241031,0.07268809,3.473655,-1.2766353,1.4815311,3.2795572,-2.560048,0.21051325,0.8781165,-2.6697974,-0.88863647,-1.229177,-3.6313314,-2.2128375,-0.20178755,0.7649507,-1.6298261,-0.7881944,1.2995042,0.7561031,-1.3747834,1.6958458
31090662,-0.92622477,0.31062806,-2.384482,-1.93265,1.5366416,3.6057255,1.026776,-5.437643,0.8282062,-4.190164,-0.7351188,-0.90335244,2.8379736,-0.7022405,2.0475593,-0.43273908,0.99408835,3.0967581,0.9355013,-1.1008216,-1.8387257,0.17884357,-1.2820439,-0.07478244,-0.96785545,0.7364143,-2.539644,-1.2354456,0.43136942,-0.9917852,-1.631778,4.71353
31090673,3.298666,2.1347115,-3.1720495,0.04756611,1.3212912,1.2169914,2.2867174,-1.4772153,1.2684219,-0.7802759,-2.104206,-0.23294178,-0.5218304,1.0396769,2.215064,0.5257078,-1.924123,-2.1228995,1.0513793,0.15482348,0.27699542,2.0780175,0.7739792,0.6651133,1.9216645,0.2771499,3.4644713,-0.41690752,3.1809123,-1.6228006,1.5673021,-3.0349824
31090675,0.11611205,-1.3269372,-0.75103945,0.16349974,0.7162661,0.979821,0.50606245,-2.7934756,-0.56760436,-3.2581196,-1.006032,0.033271637,2.6524527,-0.18229172,0.57523876,1.378987,-0.5890719,1.6136506,0.056998372,-1.96474,-0.9269173,-0.67525613,-1.7480861,-0.3605038,-0.69180393,0.6736598,-1.0534244,-0.41238526,1.2940943,-0.43466312,-0.94644076,0.9155288
31090705,0.14347167,-1.1245096,0.7183703,0.30402198,0.5916075,2.066605,0.31025162,-3.8978343,0.09416991,-2.5233805,-0.96200794,0.1661245,2.1287577,-0.893194,0.44577894,2.1108263,-1.5377781,0.82475334,-0.28748196,-1.9664999,-0.45095822,-1.5254196,-2.3167067,-0.41463342,0.3904113,0.41196007,-1.066748,-1.0677325,1.1345078,-0.13000594,-1.2945778,1.0681832
31090713,0.26550132,-0.42280114,-1.81173,-0.9974592,0.17381215,0.99630696,-0.35655192,0.43702435,-0.42595103,-0.6145209,0.6721687,0.0024093725,0.8235479,0.021847688,0.23832378,-1.0089973,1.184128,2.539206,-1.0586967,0.24577674,-0.42523855,0.7010754,0.5095738,1.3190426,-0.59887993,0.21690112,-1.0628264,0.22158037,0.37190944,-0.94152004,0.009495381,1.4833498
31090716,-0.015673097,-0.5016474,-1.2467524,-0.13292883,0.37273103,-0.4592095,0.49722883,1.1216459,-0.8417089,-0.19842316,-0.35344237,0.5415336,0.5952164,0.19770944,0.30614334,-0.65030384,0.7810133,1.9784654,-0.9965995,-0.52109003,-0.0013684034,0.20262773,0.07304759,0.6487439,-0.9846644,0.1658553,-1.0570328,0.76779383,1.3349462,-1.0298356,1.0656637,0.62305963
31090741,-0.6174553,0.733416,1.2496734,1.8208778,1.416662,-2.7798502,3.8687866,-3.383941,-2.3353212,-1.2771329,-3.3095236,1.0895534,2.654261,-2.3083308,2.247943,2.3735006,-1.649027,0.31843445,1.7535319,-2.3865454,0.20090088,-1.1989129,-3.4592144,-3.4365926,-2.2782059,0.9807067,-3.7318437,0.8997172,2.8364215,1.8274584,2.6705317,-0.0499684
31090743,-0.43633544,-0.65258425,-2.1344984,-0.36817357,0.49800023,-0.34621868,0.7600051,0.08758999,-1.2754574,-0.2949838,0.0110557005,-0.05130546,0.985691,-0.7518317,1.0620096,-0.94730234,1.4225907,2.8572824,-0.5177799,-0.8067831,-0.75659,0.6564577,-0.086617015,1.2346635,-1.523907,0.42460233,-1.8443122,0.8059074,1.2697346,-0.99774307,1.3831452,0.8861575
31090778,-0.5606464,-0.36902785,-1.4569789,-0.13455778,1.1474745,-1.0775404,1.1746359,0.49056703,-1.4486753,-0.069284506,-0.77892673,0.6182558,1.2521548,-0.32807833,0.60018486,-0.7694951,1.1276615,2.446258,-0.14194053,-0.3779211,-0.41642252,-0.20384966,-0.72128177,0.44290745,-1.6001472,0.54399526,-2.5583122,1.3830147,1.5222054,-0.3795797,1.7907661,0.67757887
31090790,-1.5188524,-0.5640461,-2.5946932,-0.89864504,1.1244127,-0.27940607,1.3930027,-1.8607872,-1.464832,-1.9059815,-0.49277446,-0.45421496,1.6635687,-0.41329852,1.4386458,-0.67972887,1.1611526,4.1669264,0.59644026,-0.9501333,-1.5222956,-0.053639285,-0.95744246,0.08543255,-1.3509219,0.6749199,-2.5459151,0.51079524,0.6235442,-0.94630563,0.22830856,1.9279754
31090791,-0.46458152,-0.02252569,-1.8350312,-0.37095216,0.6248732,-0.9872806,1.0683676,-0.09842449,-1.9290053,-1.0209718,-0.0466168,0.1973684,1.2209188,-0.61027205,0.30446246,-1.0646269,1.2569182,3.3980153,-0.57369995,-0.6341975,-0.6832175,0.83864653,-0.43800113,0.77172846,-1.746418,0.84812963,-2.4019783,0.9365307,1.1081603,-0.86615163,1.4514751,1.3393365
31090796,-0.5136397,-0.34800684,-1.8374666,-0.17278525,0.70324904,-1.3706604,1.3181418,0.7828874,-1.3443688,-0.5272911,-0.42107004,0.76517534,1.2052968,-0.26532102,0.7177281,-0.8701386,1.1896279,2.8065648,-0.08774999,-0.40898922,-0.46522972,0.19050393,-0.43146953,0.2487058,-1.774298,0.6823747,-2.495166,1.1185496,1.4239507,-0.49136075,1.849995,0.6958216
31090896,-2.1557915,2.472126,-0.3540062,-1.949597,0.50363916,-1.1457505,-2.1996295,-1.7198132,-0.9418735,0.38269097,0.13710801,0.32198122,1.598604,-0.21738067,1.0280528,-1.9963809,1.1373351,1.3637651,2.2008793,0.4882714,-1.9689969,-1.0485424,0.9317149,-1.049193,-0.7106917,-1.2274408,0.90499955,1.3744395,-1.0613817,-0.290642,1.5944425,-1.7706333
31090933,-1.2464553,1.5042993,-1.0294435,-2.0846756,0.18341944,-1.179828,-2.2547605,-1.8800935,-0.42715657,-0.90993357,0.19247745,0.29219326,0.84901476,0.106499396,-0.10886632,-2.098978,0.287496,1.435536,1.4067051,1.3854734,-2.5249364,-0.36456856,0.822293,-1.324334,-0.39856482,-1.1203752,0.89101607,1.3774613,-0.5781165,-0.13563976,1.0590395,-1.3793727
31091049,-2.417784,2.647611,0.66503,-2.9960887,-0.14583671,-2.6799326,-3.0341423,-1.5747204,-1.3092313,1.1415069,0.17366512,0.0051256977,2.9073696,-1.1787033,2.3180263,-1.5108796,-0.12832966,2.160705,3.2716374,-0.14755505,-1.4261038,-1.5256598,0.16373084,0.24084462,-1.0850457,-0.6060567,0.92605144,1.921171,-2.4389124,0.19922522,0.82898104,-2.1118288
31091093,-2.0614102,2.1650014,0.0489684,-3.2719963,0.09143563,-1.9750943,-2.630213,-1.7260753,-0.81612873,0.6264401,1.0365936,0.55851585,2.0530663,-1.0163941,1.7044963,-1.5716994,0.2907708,1.7445167,2.630161,0.050751656,-1.0688647,-1.1382096,0.17910014,-0.07768212,-0.98988867,-0.61232245,0.69037765,1.3074291,-1.6128398,0.53397995,1.0201318,-1.5534047
31091153,-1.4158767,2.2595835,-1.2192379,-1.3828444,1.4143311,-1.1770434,-2.6340957,-2.2495396,-0.18778366,0.16414899,-0.21829976,-0.65840626,2.0933034,1.4133207,-0.01151593,-1.7608795,1.5002779,1.2854334,1.5170537,0.20496798,-4.0515313,0.13364065,0.8845229,-0.8711899,-0.96667206,-2.6862583,2.1859996,1.2912488,-1.8256813,-0.99330455,2.6732354,-2.6830494
31091201,-2.1379402,2.2146838,0.32874712,-3.2512107,-0.78584844,-2.2712593,-2.3411925,-1.6872462,-1.326782,0.24332109,0.8798192,0.47073922,1.6395078,-1.6809742,1.2896539,-2.073051,-0.48981938,1.6158751,2.8714192,0.5825,-0.17142585,-1.7089055,0.4381959,-0.1438471,-0.83979434,0.3286364,0.12418012,1.6164151,-0.90949863,1.0012325,0.41913122,-0.92618173
31091412,-1.1655357,2.9234114,-0.34214553,-1.3217913,0.3717424,-1.5821222,-2.7458606,-2.8426602,0.07233514,1.1175373,0.1924357,-0.3816559,2.4165847,0.31971505,1.0331424,-0.8992343,0.5241608,0.993103,2.177168,-0.22519624,-2.1204774,-0.27918267,0.48121667,-0.14131229,-0.6651362,-1.3743289,1.8784891,1.0407987,-2.168344,-0.5529688,1.5242964,-2.3357933
31091431,1.2621224,1.8415579,0.61601454,0.13937733,-1.2140085,-0.47473,0.045592386,0.15219879,1.8650502,1.3163005,1.5250105,1.39045,-2.3938243,0.15309697,-1.3026868,-0.3035223,-0.5416741,-0.45298204,-1.6191,0.12144972,-0.6145417,-2.6456757,0.7961577,-2.5774543,-0.5487925,0.473677,-1.009024,-1.5969663,-1.6770691,-0.69113845,-2.4179313,1.3910637
31091791,-1.2688373,2.3581479,0.025084522,-2.0758944,-0.041747473,-1.4891376,-2.878814,-1.9660414,-0.31859714,0.519057,0.2805726,-0.0016979761,2.3536599,-0.0074927313,0.57389694,-1.2722138,0.60381377,0.9165236,2.1460097,0.0578534,-1.8945342,-0.0014622789,0.033877075,-0.378098,-0.9582329,-0.8964133,0.8560589,0.8296865,-1.7471542,-0.07231185,1.2052501,-1.7870907
31092315,-2.1837559,3.743624,-0.3977955,-1.668831,0.78329366,-0.82316226,1.1861489,2.7792006,-1.3071862,-0.90969414,0.52986413,-0.846308,3.5846758,0.01763602,-0.7604881,2.969272,0.81995064,-1.8848997,-1.0938411,-2.528174,0.6712909,2.5837812,1.803419,0.6166069,1.8101938,1.4230096,1.9070828,0.35581064,0.40517375,-1.1446406,1.0196571,-0.025103983
31092318,-0.45904544,-0.19397387,-1.3553096,0.16976099,0.26885277,-1.0723727,1.4080131,0.31106538,-1.153432,-0.015178492,-0.37390122,0.04048733,0.9643554,-0.3714465,1.0366417,-0.79374224,0.7401647,1.8045392,-0.26496226,-1.2476914,-0.064846694,0.23362581,-0.1495497,0.217026,-1.6466665,0.47303516,-1.5191052,1.0223346,1.7233993,-0.30506632,1.5396438,0.36390635
31092351,0.37498167,-0.875787,-0.37050563,-0.28991127,-0.46052206,-0.41811153,0.75389385,0.24800494,0.7591932,-2.4457142,-1.1871579,0.38330078,-0.9955376,0.7056955,-0.57803434,1.1172942,0.67263323,0.36154938,0.9774567,0.54586416,-0.7002911,1.2532831,1.3981309,0.29112226,0.26796153,0.72644806,-0.2713038,0.43020922,-0.88914007,0.05230575,-0.030307999,0.47496086
31092360,-0.38084435,-1.8642912,0.17811374,-0.03209752,-0.28857797,-0.2649217,1.6904525,0.012720905,0.6171368,-3.345283,-0.59097725,0.502089,-1.9723431,0.47885215,-0.67730784,1.7424259,0.11761506,0.57171685,0.52095246,-0.26645112,-0.82330865,2.3545744,1.8887241,-0.087740436,0.2318304,-0.23216517,0.74039584,0.929605,-1.1998917,-0.017291255,0.22582419,1.7174822
31092365,0.4138252,-1.7164903,-0.24680705,-0.8534685,-0.32291394,-0.1903423,0.59123003,-0.16195947,0.36508456,-2.6349947,-1.0075072,0.20659283,-1.4814005,0.80991906,-1.0728139,1.4102445,0.44967744,0.1708862,0.9791639,0.52281356,-1.1529349,1.3324227,1.4109551,0.08785573,0.014529634,0.97586155,-0.6580881,0.5977841,-0.84442717,0.019747637,0.24031438,1.0327148
31092368,0.5787311,-1.4861665,-0.5469315,-0.8013687,-0.6935458,-0.22310904,0.35155168,-0.37100315,0.70490104,-2.7489753,-1.1985059,0.26987118,-1.3667566,0.74064165,-0.9134461,0.9451308,0.6282773,-0.09551622,1.3044926,0.5554236,-0.8870076,1.3001022,1.7433928,0.026012884,0.2452944,1.288889,-0.87448406,0.11525811,-0.95121807,0.07437538,0.037023373,0.76971835
31092576,0.2025017,-1.9562066,0.634197,-1.0129392,0.016905952,-0.22210681,1.4290262,0.012345515,-0.46753532,-3.453475,-0.8865669,0.39492986,-1.531411,0.8136437,-1.6716456,1.6480039,0.56979144,0.1597679,0.15688452,0.5524714,-1.4353875,2.4882932,1.7753195,-0.085293636,0.5661978,0.10072343,0.003127837,1.8223122,-1.2295074,0.048442923,0.5214318,1.4250236
31093928,0.68499666,3.7473855,-0.6409593,0.9403903,0.7424881,-0.1092373,-1.7602195,-1.9050319,-0.19205858,0.937977,-2.365201,-2.014717,0.27642635,1.2318358,0.95171684,-0.98487455,1.0533653,0.20908286,1.2807668,0.6287638,-3.808494,0.7707151,2.118185,-1.4637328,-0.4957658,-2.3501267,1.6080168,2.164295,-1.1958002,-2.0860443,1.795966,-2.13328
31094261,-0.025527949,0.4503907,0.54855096,0.26757973,-1.2695564,0.4257588,0.4318921,0.6851914,-1.3299496,-1.3243793,0.7968862,-1.9304338,0.5954951,1.0568331,-0.37228224,0.209744,1.4231594,-0.589575,0.1126597,-0.5675592,-0.27304494,-0.2924322,1.1796756,0.9875603,-1.0755156,-0.7150899,-0.25327027,-1.2260987,0.13090117,0.5182836,0.2592221,-1.7029332
31095189,-0.7360557,0.5695752,-0.9126291,1.5165796,-2.9728854,1.0559777,1.4259499,-0.10915932,-1.0766463,-2.591879,0.5538172,-2.81535,-0.4943111,2.2603226,-1.2135904,0.12277575,1.9393692,1.0070971,1.3986127,-1.1366354,-0.6175584,0.5152421,2.5127897,1.5967833,-1.3047343,0.76322997,-0.27597642,-2.0000281,-0.53580946,1.1259503,1.5618644,-2.8193724
31095223,2.1901689,2.6827106,-0.21314462,0.43302873,-1.8705553,2.7468863,1.5962162,-3.5709934,0.555189,-0.735761,-0.1944446,0.48125917,-1.2295351,-1.6244255,-1.6605715,0.434012,-1.9320178,-1.181569,-2.2904158,-1.6746849,-0.14601983,-2.5596466,-0.5201253,-2.973694,0.68142843,1.1839278,0.26703078,0.49713752,-0.35646987,0.2612129,-3.3395271,-0.17607787
31095466,1.8902905,1.8992951,-1.6044341,0.33832473,1.1071684,0.17504627,1.3847606,-0.019769598,0.9535328,-0.40394515,-0.46966997,1.0636432,-0.38372007,0.7884144,1.1978174,-0.36066702,-0.26106882,-1.4564978,0.31316292,-0.08808414,-1.1118579,1.283136,0.8017239,1.2532252,1.002802,0.4130132,1.1680379,0.15948708,2.0975401,-0.35347813,0.5854856,-1.2567099
31095563,2.2344735,1.3155147,-1.7958432,-0.46085086,0.3963348,0.5240904,1.0684412,-0.18584788,0.59449214,-0.3144369,-0.87987995,0.40447584,0.33884564,-0.17475592,1.1013528,0.05572147,-0.8253573,-1.3129096,0.66974115,-0.089741595,-0.8192412,1.5812206,0.5487196,0.89514863,1.0378863,0.023643153,1.6233891,-0.17621987,1.6749611,-0.56845164,0.31306416,-1.5718068
31098221,-0.75913054,1.3982499,0.30053496,2.3126771,0.42542785,-0.72870535,0.9801505,-1.4041348,-1.4167783,-3.1723888,0.16460025,1.0345211,-0.6259584,-1.9035002,0.50996447,0.04598817,-0.24382827,0.6339203,-0.7357132,-0.012591471,0.043837234,0.3482803,1.0626438,0.22182737,-0.82713884,-2.1666853,-0.72295797,1.4257579,1.7829149,1.7010112,-0.42890987,-0.91671044
31098235,-0.5648228,0.89958376,0.17073959,1.8347915,-0.4945336,0.16531448,0.41665828,-0.9068567,-0.9821647,-2.7339694,0.41365153,0.35914925,-1.0555359,-1.592976,0.7909222,0.25858018,-0.08766624,0.6939066,-0.23798011,-0.36963195,-0.004112631,0.939512,0.2036263,0.815987,-0.558291,-1.6392704,-0.69670343,0.3691429,1.9139588,1.1914333,-0.2896204,-0.36588594
31098488,0.33345443,-0.41070715,0.18852744,-1.3768145,1.6035113,-1.777749,-0.62623584,1.8505069,-1.2364324,-0.43611598,1.7412478,-2.690077,0.65023434,1.3114889,-0.38075694,0.43817636,0.6462343,-1.7461784,-1.3469698,-0.43114665,-0.846866,0.44744197,1.2327691,-1.3487403,-0.872886,2.8422112,0.54493386,-0.75607455,-2.1759748,-0.56519663,1.7995379,0.16532874
31098535,0.31289658,0.036770303,0.75627875,-2.8936014,0.9435179,-2.2501163,0.2525766,2.818579,-1.1418953,-1.879834,2.137157,-4.0281043,0.7365391,0.9603705,-2.1807675,-0.15478103,1.0821056,-1.9393315,-1.6354929,-1.0093822,0.09319446,1.0434442,2.076868,-2.6094606,-0.72001946,3.3537655,1.75887,-0.49715453,-2.72422,-0.4361843,1.6354243,0.5867108
31098546,0.38390645,0.30699974,0.94012296,-3.1544878,0.8699406,-1.8557763,0.32808185,2.6361492,-1.3111241,-0.20016886,1.767105,-4.206383,0.015399568,0.31462893,-2.932663,0.21163034,0.6360713,-2.2393188,-2.8413997,-1.6132754,-0.6847632,1.9201066,2.2308643,-2.728017,-0.02703957,3.5796285,2.529998,-1.0553493,-2.9555142,0.08119349,1.5116863,-0.16635329
31098797,-1.7257162,1.7031492,-2.0287545,-1.1239839,1.4439969,1.3162472,1.2269443,-2.2056358,4.22126,-1.1494216,1.8635726,1.3953886,-2.575457,0.19745141,2.3813317,-0.36257932,-2.5274873,-2.4810808,1.7253681,-0.99677765,0.9999308,-1.6822474,-2.656666,1.6623098,-2.204165,0.6992938,-0.04627623,-1.4857746,-1.6793755,4.005631,1.3645757,1.3252997
31098837,0.9929285,-1.9034249,-0.8064703,0.22200012,1.5698308,0.70296556,-2.491409,0.59529245,0.27610052,0.5320134,-4.0081296,2.3660746,-1.6242037,-0.8990562,2.0566158,-3.3035624,0.4536111,-0.28277335,-1.1710778,1.8541263,-0.41363156,-0.019723907,-1.9009247,0.22128043,-1.1005285,0.77473074,-0.8749098,-1.2066047,0.23111787,-0.12392302,-0.18787405,-1.1574072
31098970,1.3918072,1.2460452,0.6252494,0.6614644,-0.7897235,2.08857,1.3714912,-1.8850136,1.0857346,-0.7376098,-1.1772615,0.19779187,-1.4694327,-0.6229499,-1.5705763,0.4371027,-0.7010235,-0.34563145,-0.7981349,-1.1429605,-0.23414718,-1.7862654,0.6826332,-1.108013,0.002813667,0.95210004,0.18348575,0.2965524,-0.48051688,0.90897226,-2.2376702,-0.35742092
31099517,-0.8477407,-1.1958083,0.5505891,0.21856128,0.6556819,0.60098004,0.96423835,-2.814082,-1.1919128,-2.0575402,-1.1546645,-0.24759243,2.1259804,-0.5043913,0.4045137,1.5841947,-1.175564,1.0091374,-0.2891209,-2.1403482,-0.83646023,-1.1231453,-2.8096263,-0.6632305,-0.15331367,0.9786478,-0.91660434,0.03893654,1.1716541,-0.28323454,-0.2264577,0.6612997
31099597,-0.3206907,-1.168128,0.3234561,0.22530027,1.103872,0.5591902,0.40570977,-2.8374996,-0.6125171,-1.9882582,-1.4663986,-0.061485875,1.3163424,-0.57919425,0.58772635,1.7068863,-1.0687175,1.0504255,-0.3113385,-1.9933233,-0.4977863,-1.3828562,-2.122487,-0.45491824,0.35082567,1.0348898,-0.9483819,-0.52507037,1.3302718,-0.18890564,-0.64941436,0.30483353
31100454,-0.84083796,0.6123682,1.8914568,0.23251806,-1.4003471,0.84984815,-0.23801067,-0.70145524,0.14584833,0.9674425,1.1661215,-0.81631947,2.0984101,1.0541801,0.6772424,0.41171852,0.26281217,0.28975138,-1.1231982,0.37082145,1.8084302,-0.5972055,0.60170394,1.4458048,0.21737663,-0.5588094,-0.55677205,0.23143621,-0.92662185,1.517365,0.6849486,-0.2450437
31100577,-0.92944515,-0.47030735,-0.026633363,-0.9559763,0.2576239,1.7466621,-2.746056,-0.58293086,-1.1690059,-0.16904378,-1.2067908,1.8788049,1.0621747,-0.06416972,0.1355286,-0.7841265,1.3105247,-1.4148791,-0.9304929,0.39222726,-0.66788,-0.41033196,-0.6402979,-1.1229539,-1.2151902,-0.5074756,0.33572343,-0.5347384,-1.117138,-1.053908,-0.8997255,-0.99689054
31100616,-0.43235856,-0.46450976,-1.3851014,-0.41556323,1.1322173,-0.2996252,-1.4070476,-0.58999753,-0.8841383,-0.5719255,-2.4728315,2.7502537,-0.2881209,-0.03896913,1.8898664,-1.5102333,1.3602071,-1.593533,-0.5184164,1.2603843,0.00010349043,-1.2288089,-0.00425731,-0.73119795,-0.8059983,1.2891518,0.3243636,-0.58811855,-1.5857409,-1.8740603,0.5826984,-0.7053655
31100721,-1.1563342,-0.16469058,-0.33942538,-1.2099153,1.0708138,1.1787667,-3.2635543,-0.99209183,-1.6557173,-0.8988761,-2.2283897,2.5528595,0.5919299,-0.5028488,0.55976415,-1.4188253,1.9017646,-2.3814993,-1.3773575,0.90913224,-0.5580211,-0.66644317,-0.9222804,-0.54856265,-1.6049219,-0.7637139,0.39830703,-0.28764832,-1.7439772,-1.3993741,-0.58690333,-1.3668333
31101282,-1.7979103,3.5094733,-0.043898,1.0812746,0.649962,0.48637897,-0.754668,-0.6694787,0.92386925,0.4961169,0.23257974,2.0291226,-0.73591083,0.35442105,0.2505562,-0.49743897,0.689669,-2.0453465,0.5097118,1.4332314,0.3227598,-2.5524957,-0.18420929,1.4810336,-0.055068344,-0.0812465,0.6462925,1.8659058,-1.4873857,2.2586544,0.8874255,0.27068886
31101571,-0.24502748,-0.442246,-1.6798991,0.3417005,-0.74279785,-0.42491618,0.32020295,-0.121069886,1.3255306,-1.3922535,-0.08405541,-0.7353375,-1.5363154,1.0668336,0.30196577,0.8420282,0.01005768,0.88949025,0.7049608,0.12484606,0.1772116,-0.4725452,0.8931214,-0.33694136,-0.53204215,-0.08303167,0.2181358,0.43729025,0.20568243,0.29653794,-0.14815049,0.69107664
31101590,0.24734986,1.6299562,-1.1003652,-0.3198631,-1.2096758,-0.01005714,0.6111484,-0.7209671,-0.41340345,-1.513465,-0.20745099,-0.435242,0.3528448,-1.6746107,1.1636412,0.02322204,-0.6974671,1.3687531,0.11041178,1.0084835,-0.47288096,0.62523246,0.06479958,0.98345804,0.41827208,-1.2765298,0.5679761,0.016997892,-0.43595374,0.304959,0.15232871,-0.038221486
